InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Month
543668,22846,BREAD BIN DINER STYLE RED ,4,2011-02-11 11:17:00,14.95,18118.0,United Kingdom,59.8,2011-02
578519,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,2011-11-24 13:56:00,0.85,14591.0,United Kingdom,0.85,2011-11
543737,21564,PINK  HEART SHAPE LOVE BUCKET ,36,2011-02-11 12:45:00,2.95,12477.0,Germany,106.2,2011-02
576879,23213,STAR WREATH DECORATION WITH BELL,5,2011-11-16 16:52:00,1.25,18006.0,United Kingdom,6.25,2011-11
572946,23460,SWEETHEART WALL TIDY ,2,2011-10-27 10:36:00,9.95,13988.0,United Kingdom,19.9,2011-10
541112,21383,PACK OF 12 STICKY BUNNIES,12,2011-01-13 15:17:00,0.65,18085.0,United Kingdom,7.800000000000001,2011-01
568878,85150,LADIES & GENTLEMEN METAL SIGN,2,2011-09-29 12:34:00,2.55,14524.0,United Kingdom,5.1,2011-09
574714,22398,MAGNETS PACK OF 4 SWALLOWS,2,2011-11-06 14:29:00,0.39,15427.0,United Kingdom,0.78,2011-11
556121,21179,NO JUNK MAIL METAL SIGN,2,2011-06-09 10:09:00,1.25,15855.0,United Kingdom,2.5,2011-06
561893,22196,SMALL HEART MEASURING SPOONS,3,2011-07-31 14:39:00,0.85,12942.0,United Kingdom,2.55,2011-07
567288,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,2011-09-19 11:49:00,3.25,16906.0,United Kingdom,3.25,2011-09
571246,22186,RED STAR CARD HOLDER,3,2011-10-14 15:59:00,1.95,17750.0,United Kingdom,5.85,2011-10
566760,37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,6,2011-09-14 16:36:00,0.39,15272.0,United Kingdom,2.34,2011-09
564039,POST,POSTAGE,2,2011-08-22 12:40:00,18.0,12645.0,Germany,36.0,2011-08
563680,23324,RUSTIC STRAWBERRY JAM POT LARGE ,12,2011-08-18 12:06:00,2.08,18272.0,United Kingdom,24.96,2011-08
575324,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-11-09 13:45:00,0.29,14240.0,United Kingdom,6.959999999999999,2011-11
553405,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2011-05-17 08:37:00,4.95,14952.0,United Kingdom,29.700000000000003,2011-05
573359,22630,DOLLY GIRL LUNCH BOX,6,2011-10-30 12:48:00,1.95,14178.0,United Kingdom,11.7,2011-10
565056,21877,HOME SWEET HOME MUG,12,2011-08-31 17:12:00,1.25,16278.0,United Kingdom,15.0,2011-08
563858,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-08-19 16:04:00,2.95,18170.0,United Kingdom,17.700000000000003,2011-08
559133,22522,CHILDS GARDEN FORK BLUE ,3,2011-07-06 13:13:00,0.85,17861.0,United Kingdom,2.55,2011-07
545475,22046,TEA PARTY  WRAPPING PAPER ,200,2011-03-03 10:59:00,0.34,12415.0,Australia,68.0,2011-03
545016,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-02-25 13:51:00,1.25,16473.0,United Kingdom,15.0,2011-02
550632,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-04-19 14:56:00,8.5,16907.0,United Kingdom,8.5,2011-04
575039,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-11-08 11:53:00,2.95,15005.0,United Kingdom,17.700000000000003,2011-11
581175,22343,PARTY PIZZA DISH RED RETROSPOT,96,2011-12-07 15:16:00,0.19,14646.0,Netherlands,18.240000000000002,2011-12
573904,23154,SET OF 4 JAM JAR MAGNETS,2,2011-11-01 14:54:00,2.08,14505.0,United Kingdom,4.16,2011-11
558054,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-06-24 14:36:00,1.25,12971.0,United Kingdom,15.0,2011-06
541886,20713,JUMBO BAG OWLS,10,2011-01-24 11:21:00,1.95,15039.0,United Kingdom,19.5,2011-01
558417,84978,HANGING HEART JAR T-LIGHT HOLDER,108,2011-06-29 10:50:00,1.06,14156.0,EIRE,114.48,2011-06
553009,84987,SET OF 36 TEATIME PAPER DOILIES,2,2011-05-12 16:52:00,1.45,13601.0,United Kingdom,2.9,2011-05
572095,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-10-20 15:15:00,8.25,15511.0,United Kingdom,8.25,2011-10
571779,22600,CHRISTMAS RETROSPOT STAR WOOD,6,2011-10-19 11:27:00,0.85,12748.0,United Kingdom,5.1,2011-10
539471,22078,RIBBON REEL LACE DESIGN ,5,2010-12-19 14:16:00,2.1,17358.0,United Kingdom,10.5,2010-12
543170,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-02-04 09:03:00,2.95,17334.0,United Kingdom,35.400000000000006,2011-02
554948,23209,LUNCH BAG DOILEY PATTERN ,10,2011-05-27 14:29:00,1.65,14447.0,United Kingdom,16.5,2011-05
537392,22112,CHOCOLATE HOT WATER BOTTLE,1,2010-12-06 13:58:00,4.95,17068.0,United Kingdom,4.95,2010-12
565404,82600,NO SINGING METAL SIGN,12,2011-09-04 10:35:00,2.1,13434.0,United Kingdom,25.200000000000003,2011-09
565781,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-09-06 15:34:00,2.55,13098.0,United Kingdom,81.6,2011-09
566434,22191,IVORY DINER WALL CLOCK,1,2011-09-12 15:01:00,8.5,17090.0,United Kingdom,8.5,2011-09
545064,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-02-27 14:29:00,0.85,13636.0,United Kingdom,10.2,2011-02
566220,23325,RUSTIC STRAWBERRY JAM POT SMALL,48,2011-09-09 15:53:00,1.45,15251.0,United Kingdom,69.6,2011-09
544064,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-02-15 13:50:00,7.95,17114.0,United Kingdom,7.95,2011-02
554992,21790,VINTAGE SNAP CARDS,2,2011-05-29 14:08:00,0.85,16686.0,United Kingdom,1.7,2011-05
573347,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-10-30 12:26:00,2.95,13137.0,United Kingdom,2.95,2011-10
538903,22801,ANTIQUE GLASS PEDESTAL BOWL,8,2010-12-15 10:17:00,3.75,13496.0,United Kingdom,30.0,2010-12
549425,21397,BLUE POLKADOT EGG CUP ,12,2011-04-08 11:54:00,0.39,14030.0,United Kingdom,4.68,2011-04
551983,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-05-05 14:32:00,2.08,17735.0,United Kingdom,20.8,2011-05
553156,79321,CHILLI LIGHTS,2,2011-05-13 14:58:00,5.75,17841.0,United Kingdom,11.5,2011-05
565245,22621,TRADITIONAL KNITTING NANCY,12,2011-09-02 10:24:00,1.65,16678.0,United Kingdom,19.799999999999997,2011-09
560410,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-07-18 14:28:00,7.95,17213.0,United Kingdom,15.9,2011-07
574701,22792,FLUTED ANTIQUE CANDLE HOLDER,2,2011-11-06 13:54:00,0.85,15426.0,United Kingdom,1.7,2011-11
571242,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,48,2011-10-14 15:04:00,1.45,17809.0,United Kingdom,69.6,2011-10
575893,20982,12 PENCILS TALL TUBE SKULLS,12,2011-11-11 14:23:00,0.85,17088.0,United Kingdom,10.2,2011-11
579536,22076,6 RIBBONS EMPIRE  ,12,2011-11-30 09:53:00,1.65,12957.0,United Kingdom,19.799999999999997,2011-11
575117,85212,MINI PAINTED GARDEN DECORATION ,8,2011-11-08 14:22:00,0.29,12748.0,United Kingdom,2.32,2011-11
570458,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,2011-10-10 15:39:00,0.85,14535.0,United Kingdom,10.2,2011-10
563909,20665,RED RETROSPOT PURSE ,2,2011-08-21 12:36:00,2.95,15701.0,United Kingdom,5.9,2011-08
579868,23548,WRAP MAGIC FOREST ,25,2011-11-30 16:43:00,0.42,15544.0,United Kingdom,10.5,2011-11
546847,22301,COFFEE MUG CAT + BIRD DESIGN,144,2011-03-17 12:51:00,2.1,12989.0,United Kingdom,302.40000000000003,2011-03
568553,23298,SPOTTY BUNTING,3,2011-09-27 15:17:00,4.95,15674.0,United Kingdom,14.850000000000001,2011-09
540472,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-01-07 14:22:00,0.42,18179.0,United Kingdom,10.5,2011-01
559925,23203,JUMBO BAG DOILEY PATTERNS,20,2011-07-13 16:47:00,2.08,17644.0,United Kingdom,41.6,2011-07
568152,85152,HAND OVER THE CHOCOLATE   SIGN ,3,2011-09-25 11:40:00,2.1,16480.0,United Kingdom,6.300000000000001,2011-09
561453,22670,FRENCH WC SIGN BLUE METAL,12,2011-07-27 11:47:00,1.25,13183.0,United Kingdom,15.0,2011-07
562156,72741,GRAND CHOCOLATECANDLE,18,2011-08-03 11:35:00,1.45,14401.0,United Kingdom,26.099999999999998,2011-08
546549,22670,FRENCH WC SIGN BLUE METAL,1,2011-03-14 16:46:00,1.25,17799.0,United Kingdom,1.25,2011-03
567459,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-09-20 12:21:00,1.45,14221.0,United Kingdom,17.4,2011-09
577609,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-11-21 09:51:00,1.65,12349.0,Italy,19.799999999999997,2011-11
546242,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-03-10 13:07:00,3.25,16743.0,United Kingdom,3.25,2011-03
541112,22261,FELT EGG COSY WHITE RABBIT ,12,2011-01-13 15:17:00,0.85,18085.0,United Kingdom,10.2,2011-01
562210,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-08-03 13:10:00,1.45,13486.0,United Kingdom,17.4,2011-08
569897,22438,BALLOON ART MAKE YOUR OWN FLOWERS,3,2011-10-06 16:01:00,1.95,17813.0,United Kingdom,5.85,2011-10
576052,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2,2011-11-13 14:48:00,6.75,15787.0,United Kingdom,13.5,2011-11
572451,22680,FRENCH BLUE METAL DOOR SIGN 5,10,2011-10-24 12:36:00,1.25,12921.0,United Kingdom,12.5,2011-10
576631,21326,AGED GLASS SILVER T-LIGHT HOLDER,144,2011-11-16 08:53:00,0.55,16626.0,United Kingdom,79.2,2011-11
574714,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,2011-11-06 14:29:00,8.5,15427.0,United Kingdom,8.5,2011-11
544037,21059,PARTY INVITES DINOSAURS,24,2011-02-15 11:31:00,0.85,14961.0,United Kingdom,20.4,2011-02
568163,82578,KITCHEN METAL SIGN,1,2011-09-25 12:34:00,0.55,14540.0,United Kingdom,0.55,2011-09
557636,82578,KITCHEN METAL SIGN,2,2011-06-21 15:41:00,0.55,17841.0,United Kingdom,1.1,2011-06
576665,22348,TEA BAG PLATE RED RETROSPOT,1,2011-11-16 11:46:00,0.85,17841.0,United Kingdom,0.85,2011-11
572061,23392,SPACEBOY ROCKET LOLLY MAKERS,12,2011-10-20 12:53:00,2.08,12474.0,Germany,24.96,2011-10
554981,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2011-05-29 12:06:00,1.25,17613.0,United Kingdom,7.5,2011-05
540025,21632,VINTAGE PINK DECORATIVE PARASOL,12,2011-01-04 13:22:00,3.95,17428.0,United Kingdom,47.400000000000006,2011-01
541011,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-01-13 11:26:00,1.69,15447.0,United Kingdom,13.52,2011-01
562427,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-08-04 17:19:00,2.95,17267.0,United Kingdom,2.95,2011-08
564326,62018,SOMBRERO ,46,2011-08-24 13:30:00,1.95,17256.0,United Kingdom,89.7,2011-08
554085,22386,JUMBO BAG PINK POLKADOT,10,2011-05-22 11:53:00,2.08,16945.0,United Kingdom,20.8,2011-05
557628,17129F,BLUE GLASS GEMS IN BAG,48,2011-06-21 14:31:00,0.64,15311.0,United Kingdom,30.72,2011-06
552723,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2011-05-11 10:18:00,3.95,16229.0,United Kingdom,15.8,2011-05
573093,21790,VINTAGE SNAP CARDS,1,2011-10-27 14:38:00,0.85,18283.0,United Kingdom,0.85,2011-10
570501,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-10-11 09:23:00,5.95,14857.0,United Kingdom,17.85,2011-10
574683,21055,TOOL BOX SOFT TOY ,1,2011-11-06 12:50:00,8.95,16372.0,United Kingdom,8.95,2011-11
544460,22631,CIRCUS PARADE LUNCH BOX ,1,2011-02-20 14:01:00,1.95,16931.0,United Kingdom,1.95,2011-02
538354,20718,RED RETROSPOT SHOPPER BAG,20,2010-12-10 15:45:00,1.25,16873.0,United Kingdom,25.0,2010-12
568049,23212,HEART WREATH DECORATION WITH BELL,11,2011-09-23 12:38:00,1.25,17841.0,United Kingdom,13.75,2011-09
563555,22348,TEA BAG PLATE RED RETROSPOT,3,2011-08-17 13:21:00,0.85,16755.0,United Kingdom,2.55,2011-08
572542,22551,PLASTERS IN TIN SPACEBOY,12,2011-10-24 16:20:00,1.65,17272.0,United Kingdom,19.799999999999997,2011-10
546861,21222,SET/4 BADGES BEETLES,10,2011-03-17 15:03:00,1.25,14911.0,EIRE,12.5,2011-03
579094,23445,ICE CREAM BUBBLES,20,2011-11-28 10:56:00,0.83,12668.0,Germany,16.599999999999998,2011-11
542881,35961,FOLKART ZINC HEART CHRISTMAS DEC,2,2011-02-01 12:54:00,0.85,14587.0,United Kingdom,1.7,2011-02
577352,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-11-18 15:41:00,2.95,14820.0,United Kingdom,35.400000000000006,2011-11
561007,22030,SWALLOWS GREETING CARD,12,2011-07-22 15:21:00,0.42,15640.0,United Kingdom,5.04,2011-07
562587,16161U,WRAP SUKI AND FRIENDS,25,2011-08-07 14:34:00,0.42,15640.0,United Kingdom,10.5,2011-08
539988,47585A,PINK FAIRY CAKE CUSHION COVER,2,2010-12-23 16:06:00,3.75,18116.0,United Kingdom,7.5,2010-12
559984,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-07-14 11:45:00,0.55,16657.0,United Kingdom,0.55,2011-07
553146,21843,RED RETROSPOT CAKE STAND,2,2011-05-13 13:52:00,10.95,14873.0,United Kingdom,21.9,2011-05
576077,22350,ILLUSTRATED CAT BOWL ,3,2011-11-13 16:22:00,2.55,16720.0,United Kingdom,7.6499999999999995,2011-11
572243,71053,WHITE METAL LANTERN,5,2011-10-21 15:43:00,3.75,17361.0,United Kingdom,18.75,2011-10
580677,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,3,2011-12-05 14:40:00,0.29,16200.0,United Kingdom,0.8699999999999999,2011-12
568428,22555,PLASTERS IN TIN STRONGMAN,1,2011-09-27 11:27:00,1.65,14419.0,United Kingdom,1.65,2011-09
559991,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2011-07-14 12:29:00,14.95,14527.0,United Kingdom,14.95,2011-07
543196,16168M,FUNKY MONKEY GIFT BAG MEDIUM,24,2011-02-04 12:29:00,0.42,13309.0,United Kingdom,10.08,2011-02
545417,21871,SAVE THE PLANET MUG,12,2011-03-02 13:42:00,1.25,15622.0,United Kingdom,15.0,2011-03
551982,20711,JUMBO BAG TOYS ,2,2011-05-05 13:56:00,2.08,15023.0,United Kingdom,4.16,2011-05
572662,21617,4 LILY  BOTANICAL DINNER CANDLES,3,2011-10-25 12:54:00,1.25,15443.0,United Kingdom,3.75,2011-10
564050,20728,LUNCH BAG CARS BLUE,10,2011-08-22 13:32:00,1.65,17160.0,United Kingdom,16.5,2011-08
555979,21041,RED RETROSPOT OVEN GLOVE DOUBLE,3,2011-06-08 11:18:00,2.95,15039.0,United Kingdom,8.850000000000001,2011-06
567805,22695,WICKER WREATH SMALL,2,2011-09-22 12:15:00,1.45,12854.0,United Kingdom,2.9,2011-09
547937,16169M,WRAP DAISY CARPET ,25,2011-03-28 14:27:00,0.42,15068.0,United Kingdom,10.5,2011-03
545337,20765,CHRYSANTHEMUM SKETCHBOOK ,1,2011-03-01 17:28:00,3.75,15984.0,United Kingdom,3.75,2011-03
557289,23182,TOILET SIGN OCCUPIED OR VACANT,4,2011-06-19 12:58:00,0.83,16880.0,United Kingdom,3.32,2011-06
568984,21761,WOOD AND GLASS MEDICINE CABINET,1,2011-09-29 15:57:00,29.95,17813.0,United Kingdom,29.95,2011-09
555844,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-06-07 13:10:00,2.55,14711.0,United Kingdom,5.1,2011-06
580955,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-12-06 14:22:00,0.85,12442.0,Spain,10.2,2011-12
562256,21471,STRAWBERRY RAFFIA FOOD COVER,6,2011-08-03 15:14:00,3.75,15152.0,United Kingdom,22.5,2011-08
540550,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-01-10 09:11:00,1.95,12539.0,Spain,19.5,2011-01
572867,21329,DINOSAURS  WRITING SET ,2,2011-10-26 13:19:00,1.65,14598.0,United Kingdom,3.3,2011-10
571328,16235,RECYCLED PENCIL WITH RABBIT ERASER,60,2011-10-17 11:27:00,0.21,12473.0,Germany,12.6,2011-10
578682,22070,SMALL RED RETROSPOT MUG IN BOX ,12,2011-11-25 08:55:00,3.39,17173.0,United Kingdom,40.68,2011-11
554157,20728,LUNCH BAG CARS BLUE,1,2011-05-23 11:33:00,1.65,18283.0,United Kingdom,1.65,2011-05
545037,85206A,CREAM FELT EASTER EGG BASKET,3,2011-02-27 10:02:00,1.65,14532.0,United Kingdom,4.949999999999999,2011-02
573746,22356,CHARLOTTE BAG PINK POLKADOT,50,2011-11-01 09:01:00,0.85,13461.0,United Kingdom,42.5,2011-11
559120,22383,LUNCH BAG SUKI DESIGN ,2,2011-07-06 12:18:00,1.65,16393.0,United Kingdom,3.3,2011-07
567662,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,2011-09-21 15:12:00,2.08,17758.0,United Kingdom,8.32,2011-09
572028,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-10-20 11:47:00,4.15,15296.0,United Kingdom,24.900000000000002,2011-10
572101,23456,MEDIUM PARLOUR PICTURE FRAME ,12,2011-10-20 15:47:00,4.15,16705.0,United Kingdom,49.800000000000004,2011-10
549431,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-04-08 12:17:00,1.25,15874.0,United Kingdom,30.0,2011-04
569998,22573,STAR WOODEN CHRISTMAS DECORATION,24,2011-10-07 08:12:00,0.85,12540.0,Spain,20.4,2011-10
572755,20982,12 PENCILS TALL TUBE SKULLS,2,2011-10-25 17:31:00,0.85,13601.0,United Kingdom,1.7,2011-10
567478,23342,MINT DINER WALL CLOCK,2,2011-09-20 13:21:00,8.5,12584.0,Italy,17.0,2011-09
576933,23310,BUBBLEGUM RING ASSORTED,36,2011-11-17 11:29:00,0.42,15529.0,United Kingdom,15.12,2011-11
560264,79403,FROSTED WHITE BASE ,12,2011-07-17 13:46:00,0.85,12833.0,United Kingdom,10.2,2011-07
568510,22124,SET OF 2 TEA TOWELS PING MICROWAVE,1,2011-09-27 12:26:00,2.95,13555.0,United Kingdom,2.95,2011-09
581064,23106,ZINC HEARTS PLANT POT HOLDER,16,2011-12-07 11:16:00,0.79,13882.0,United Kingdom,12.64,2011-12
568054,84509B,SET OF 4 FAIRY CAKE PLACEMATS,4,2011-09-23 12:50:00,3.75,16978.0,United Kingdom,15.0,2011-09
540566,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-01-10 10:58:00,4.95,17811.0,United Kingdom,4.95,2011-01
552838,22271,FELTCRAFT DOLL ROSIE,6,2011-05-11 14:24:00,2.95,15732.0,United Kingdom,17.700000000000003,2011-05
572499,23100,SILVER BELLS TABLE DECORATION,12,2011-10-24 14:10:00,1.25,15786.0,United Kingdom,15.0,2011-10
559706,21287,SCENTED VELVET LOUNGE CANDLE ,72,2011-07-12 10:02:00,0.38,16609.0,United Kingdom,27.36,2011-07
559887,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-07-13 11:44:00,2.95,13263.0,United Kingdom,5.9,2011-07
558105,22621,TRADITIONAL KNITTING NANCY,2,2011-06-26 14:54:00,1.65,15644.0,United Kingdom,3.3,2011-06
574677,23256,CHILDRENS CUTLERY SPACEBOY ,2,2011-11-06 12:32:00,4.15,16445.0,United Kingdom,8.3,2011-11
552959,21936,RED RETROSPOT PICNIC BAG,1,2011-05-12 12:53:00,2.95,12748.0,United Kingdom,2.95,2011-05
571442,22469,HEART OF WICKER SMALL,6,2011-10-17 13:39:00,1.65,17049.0,United Kingdom,9.899999999999999,2011-10
568146,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-09-25 11:33:00,2.08,16169.0,United Kingdom,20.8,2011-09
564167,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-08-23 13:50:00,1.65,17735.0,United Kingdom,16.5,2011-08
580673,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,72,2011-12-05 14:30:00,1.04,13089.0,United Kingdom,74.88,2011-12
570422,22534,MAGIC DRAWING SLATE SPACEBOY ,24,2011-10-10 13:37:00,0.42,14132.0,United Kingdom,10.08,2011-10
549576,22502,PICNIC BASKET WICKER SMALL,4,2011-04-11 08:14:00,5.95,17069.0,United Kingdom,23.8,2011-04
565648,22727,ALARM CLOCK BAKELIKE RED ,2,2011-09-05 16:22:00,3.75,18196.0,United Kingdom,7.5,2011-09
556905,22914,BLUE COAT RACK PARIS FASHION,1,2011-06-15 13:05:00,4.95,16904.0,United Kingdom,4.95,2011-06
574329,23247,BISCUIT TIN 50'S CHRISTMAS,12,2011-11-04 09:07:00,2.89,12362.0,Belgium,34.68,2011-11
544059,47559B,TEA TIME OVEN GLOVE,1,2011-02-15 13:00:00,1.25,14534.0,United Kingdom,1.25,2011-02
578125,85099B,JUMBO BAG RED RETROSPOT,100,2011-11-23 10:31:00,1.79,17511.0,United Kingdom,179.0,2011-11
577069,90030B,RED KUKUI COCONUT SEED NECKLACE,6,2011-11-17 14:51:00,1.0,12704.0,Finland,6.0,2011-11
542107,22960,JAM MAKING SET WITH JARS,1,2011-01-25 13:38:00,4.25,16222.0,United Kingdom,4.25,2011-01
537646,82583,HOT BATHS METAL SIGN,4,2010-12-07 15:39:00,2.1,17591.0,United Kingdom,8.4,2010-12
560080,21174,POTTERING IN THE SHED METAL SIGN,144,2011-07-14 16:23:00,2.39,17450.0,United Kingdom,344.16,2011-07
559791,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-07-12 12:24:00,2.55,17675.0,United Kingdom,81.6,2011-07
569695,22094,RED RETROSPOT TISSUE BOX,36,2011-10-05 15:35:00,0.39,16843.0,United Kingdom,14.040000000000001,2011-10
540095,22293,HANGING CHICK GREEN DECORATION,4,2011-01-04 15:40:00,1.45,14553.0,United Kingdom,5.8,2011-01
574481,23570,TRADITIONAL PICK UP STICKS GAME ,1,2011-11-04 12:45:00,1.25,18022.0,United Kingdom,1.25,2011-11
545663,22420,LIPSTICK PEN BABY PINK,12,2011-03-04 14:52:00,0.42,13491.0,United Kingdom,5.04,2011-03
566269,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2011-09-11 13:39:00,0.55,17864.0,United Kingdom,0.55,2011-09
579393,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12,2011-11-29 12:07:00,1.25,12627.0,Germany,15.0,2011-11
556102,21061,PARTY INVITES FOOTBALL,12,2011-06-08 16:15:00,0.85,13115.0,United Kingdom,10.2,2011-06
560712,21930,JUMBO STORAGE BAG SKULLS,2,2011-07-20 13:06:00,2.08,14456.0,United Kingdom,4.16,2011-07
560271,18094C,WHITE AND BLUE CERAMIC OIL BURNER,2,2011-07-17 14:51:00,1.25,16474.0,United Kingdom,2.5,2011-07
567475,22081,RIBBON REEL FLORA + FAUNA ,2,2011-09-20 13:11:00,1.65,16360.0,United Kingdom,3.3,2011-09
546435,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-03-14 09:37:00,1.45,15671.0,United Kingdom,17.4,2011-03
561642,84997C,CHILDRENS CUTLERY POLKADOT BLUE,1,2011-07-28 15:04:00,4.15,17965.0,United Kingdom,4.15,2011-07
580635,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-12-05 12:30:00,1.25,14649.0,United Kingdom,2.5,2011-12
544280,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-02-17 12:21:00,2.95,14754.0,United Kingdom,17.700000000000003,2011-02
555928,22487,WHITE WOOD GARDEN PLANT LADDER,4,2011-06-08 08:02:00,8.5,12383.0,Belgium,34.0,2011-06
544056,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-15 12:48:00,1.25,13004.0,United Kingdom,15.0,2011-02
537332,22863,SOAP DISH BROCANTE,8,2010-12-06 11:58:00,2.95,14344.0,United Kingdom,23.6,2010-12
557636,21531,RED RETROSPOT SUGAR JAM BOWL,1,2011-06-21 15:41:00,2.55,17841.0,United Kingdom,2.55,2011-06
567887,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-09-22 15:28:00,0.83,15237.0,United Kingdom,6.64,2011-09
559063,20684,STRAWBERRY DREAM CHILDS UMBRELLA,1,2011-07-06 10:10:00,3.25,17220.0,United Kingdom,3.25,2011-07
556829,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-06-15 10:51:00,3.25,12809.0,Portugal,19.5,2011-06
580096,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-12-01 14:55:00,0.42,13408.0,United Kingdom,10.5,2011-12
579173,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-11-28 14:37:00,2.08,17359.0,United Kingdom,4.16,2011-11
575143,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-11-08 15:37:00,2.95,13643.0,United Kingdom,35.400000000000006,2011-11
555650,15056BL,EDWARDIAN PARASOL BLACK,3,2011-06-06 13:48:00,5.95,14156.0,EIRE,17.85,2011-06
570215,23342,MINT DINER WALL CLOCK,1,2011-10-09 11:53:00,8.5,16066.0,United Kingdom,8.5,2011-10
576082,23581,JUMBO BAG PAISLEY PARK,20,2011-11-14 08:22:00,2.08,12428.0,Finland,41.6,2011-11
567473,21756,BATH BUILDING BLOCK WORD,3,2011-09-20 12:50:00,6.25,17841.0,United Kingdom,18.75,2011-09
574338,35970,ZINC FOLKART SLEIGH BELLS,12,2011-11-04 10:05:00,1.69,14150.0,United Kingdom,20.28,2011-11
580771,22203,MILK PAN RED RETROSPOT,2,2011-12-06 10:58:00,1.25,16015.0,United Kingdom,2.5,2011-12
550906,22461,SAVOY ART DECO CLOCK,24,2011-04-21 12:34:00,3.95,14298.0,United Kingdom,94.80000000000001,2011-04
547380,47599B,BLUE PARTY BAGS ,5,2011-03-22 15:20:00,2.1,16809.0,United Kingdom,10.5,2011-03
553008,22097,SWALLOW SQUARE TISSUE BOX,1,2011-05-12 16:52:00,1.25,17315.0,United Kingdom,1.25,2011-05
566194,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-09-09 13:42:00,0.55,14711.0,United Kingdom,0.55,2011-09
536412,22179,SET 10 LIGHTS NIGHT OWL,2,2010-12-01 11:49:00,6.75,17920.0,United Kingdom,13.5,2010-12
574532,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-11-04 14:19:00,2.95,15676.0,United Kingdom,35.400000000000006,2011-11
541604,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2,2011-01-19 17:23:00,1.25,14572.0,United Kingdom,2.5,2011-01
575851,20978,36 PENCILS TUBE SKULLS,1,2011-11-11 12:13:00,1.25,14662.0,United Kingdom,1.25,2011-11
